Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
TCGA-AF-4110-01A-02D-1732-01	3	2212571	18031227	9579	-0.1709
TCGA-AF-4110-01A-02D-1732-01	3	18035871	18036246	2	-1.8551
TCGA-AF-4110-01A-02D-1732-01	3	18036694	82436395	37535	-0.1622
TCGA-AF-4110-01A-02D-1732-01	3	82438134	82576249	94	-0.4579
TCGA-AF-4110-01A-02D-1732-01	3	82586490	174228932	47140	-0.1574
TCGA-AF-4110-01A-02D-1732-01	3	174229465	174353869	68	-0.6874
TCGA-AF-4110-01A-02D-1732-01	3	174355158	174384061	29	-0.4071
TCGA-AF-4110-01A-02D-1732-01	3	174384143	197538677	11783	-0.1542
TCGA-AF-4110-01A-02D-1732-01	4	1053934	188763651	102632	-0.1941
TCGA-AF-4110-01A-02D-1732-01	5	914233	112370311	59491	0.0519
TCGA-AF-4110-01A-02D-1732-01	5	112370483	112370590	2	-1.5912
TCGA-AF-4110-01A-02D-1732-01	5	112370967	147188894	20350	0.0654
TCGA-AF-4110-01A-02D-1732-01	5	147188975	147189805	2	-1.781
TCGA-AF-4110-01A-02D-1732-01	5	147192121	180360469	20611	0.0587
TCGA-AF-4110-01A-02D-1732-01	6	1014281	40391564	23733	-0.1366
TCGA-AF-4110-01A-02D-1732-01	6	40391999	47688792	4389	0.2987
TCGA-AF-4110-01A-02D-1732-01	6	47690067	47691034	12	-0.1581
TCGA-AF-4110-01A-02D-1732-01	6	47695002	66160753	7562	0.2825
TCGA-AF-4110-01A-02D-1732-01	6	66166861	70916998	2796	-0.1498
TCGA-AF-4110-01A-02D-1732-01	6	70917685	70917973	3	-1.5184
TCGA-AF-4110-01A-02D-1732-01	6	70918129	113973396	24354	-0.1532
TCGA-AF-4110-01A-02D-1732-01	6	113974057	113974896	2	-1.7983
TCGA-AF-4110-01A-02D-1732-01	6	113975118	137366551	13761	-0.1487
TCGA-AF-4110-01A-02D-1732-01	6	137366623	162483614	15968	0.2608
TCGA-AF-4110-01A-02D-1732-01	6	162595372	163155451	39	-0.2363
TCGA-AF-4110-01A-02D-1732-01	6	163157655	170903919	3766	0.2493
TCGA-AF-4110-01A-02D-1732-01	7	705284	12337549	5062	0.2903
TCGA-AF-4110-01A-02D-1732-01	7	12338058	12339360	2	-1.0704
TCGA-AF-4110-01A-02D-1732-01	7	12339495	53061866	26090	0.2816
TCGA-AF-4110-01A-02D-1732-01	7	53067289	53067860	3	-0.7718
TCGA-AF-4110-01A-02D-1732-01	7	53070750	158385118	50162	0.2657
TCGA-AF-4110-01A-02D-1732-01	8	617667	145232496	81496	0.093
TCGA-AF-4110-01A-02D-1732-01	9	789932	78473452	28415	0.0704
TCGA-AF-4110-01A-02D-1732-01	9	78474385	78475290	2	-1.2115
TCGA-AF-4110-01A-02D-1732-01	9	78475435	140938752	39543	0.0666
TCGA-AF-4110-01A-02D-1732-01	10	415240	135225087	80782	0.074
TCGA-AF-4110-01A-02D-1732-01	11	456120	134142530	77106	-0.1505
TCGA-AF-4110-01A-02D-1732-01	12	889902	4403832	1859	0.3479
TCGA-AF-4110-01A-02D-1732-01	12	4403850	4404044	5	1.1303
TCGA-AF-4110-01A-02D-1732-01	12	4404188	10869136	3497	0.3453
TCGA-AF-4110-01A-02D-1732-01	12	10870097	16635860	3537	-0.1233
TCGA-AF-4110-01A-02D-1732-01	12	16636343	33521107	10655	0.3378
TCGA-AF-4110-01A-02D-1732-01	12	39223566	94636856	32245	-0.13
TCGA-AF-4110-01A-02D-1732-01	12	94637198	94639925	3	-1.4659
TCGA-AF-4110-01A-02D-1732-01	12	94640187	116638445	13787	-0.1433
TCGA-AF-4110-01A-02D-1732-01	12	116639890	116789982	92	0.3181
TCGA-AF-4110-01A-02D-1732-01	12	116790188	120798565	2479	-0.1557
TCGA-AF-4110-01A-02D-1732-01	12	120803783	121009577	92	0.361
TCGA-AF-4110-01A-02D-1732-01	12	121011178	129701205	4611	-0.1527
TCGA-AF-4110-01A-02D-1732-01	12	129701288	129701482	2	-1.6987
TCGA-AF-4110-01A-02D-1732-01	12	129702720	133161346	967	-0.1619
TCGA-AF-4110-01A-02D-1732-01	13	19450806	59919661	23601	0.7684
TCGA-AF-4110-01A-02D-1732-01	13	59920908	59921583	2	-0.7633
TCGA-AF-4110-01A-02D-1732-01	13	59922495	85778740	14641	0.7028
TCGA-AF-4110-01A-02D-1732-01	13	85783608	85790229	2	-0.6164
TCGA-AF-4110-01A-02D-1732-01	13	85796320	114987458	18412	0.7077
TCGA-AF-4110-01A-02D-1732-01	14	20501368	105988038	49417	0.0642
TCGA-AF-4110-01A-02D-1732-01	15	23687685	61813884	21131	-0.205
TCGA-AF-4110-01A-02D-1732-01	15	61816722	61817216	3	-2.115
TCGA-AF-4110-01A-02D-1732-01	15	61817932	101884307	23284	-0.2052
TCGA-AF-4110-01A-02D-1732-01	16	653459	6263756	2466	0.0817
TCGA-AF-4110-01A-02D-1732-01	16	6264037	6448438	35	-0.2107
TCGA-AF-4110-01A-02D-1732-01	16	6449365	6632615	214	-1.467
TCGA-AF-4110-01A-02D-1732-01	16	7132183	69026509	25372	0.082
TCGA-AF-4110-01A-02D-1732-01	16	69030468	89379936	12683	0.4374
TCGA-AF-4110-01A-02D-1732-01	17	987221	18860763	8794	-0.4072
TCGA-AF-4110-01A-02D-1732-01	17	19152102	20043810	455	0.2097
TCGA-AF-4110-01A-02D-1732-01	17	20054052	20711468	120	0.4377
TCGA-AF-4110-01A-02D-1732-01	17	20718432	20782075	34	0.0999
TCGA-AF-4110-01A-02D-1732-01	17	20782357	80571505	27286	-0.1054
TCGA-AF-4110-01A-02D-1732-01	17	80571695	80571933	2	1.668
TCGA-AF-4110-01A-02D-1732-01	17	80572628	80917016	181	-0.0959
TCGA-AF-4110-01A-02D-1732-01	18	329586	61806634	35036	-0.4364
TCGA-AF-4110-01A-02D-1732-01	18	61809405	61809922	2	-2.7003
TCGA-AF-4110-01A-02D-1732-01	18	61810012	73514932	5159	-0.4406
TCGA-AF-4110-01A-02D-1732-01	18	73515127	73515359	3	-2.2766
TCGA-AF-4110-01A-02D-1732-01	18	73517629	77109240	2246	-0.4721
TCGA-AF-4110-01A-02D-1732-01	19	284018	31284806	11233	-0.1182
TCGA-AF-4110-01A-02D-1732-01	19	31288118	31288540	2	-1.5653
TCGA-AF-4110-01A-02D-1732-01	19	31290599	58878226	12660	-0.1086
TCGA-AF-4110-01A-02D-1732-01	20	455764	5381440	3023	-0.4623
TCGA-AF-4110-01A-02D-1732-01	20	5381490	5381650	2	-2.3898
TCGA-AF-4110-01A-02D-1732-01	20	5382489	13027313	4966	-0.4529
TCGA-AF-4110-01A-02D-1732-01	20	13029764	13029862	2	-3.1626
TCGA-AF-4110-01A-02D-1732-01	20	13034705	14228823	729	-0.4604
TCGA-AF-4110-01A-02D-1732-01	20	14235816	15168697	226	2.0422
TCGA-AF-4110-01A-02D-1732-01	20	15169706	15174441	5	0.9038
TCGA-AF-4110-01A-02D-1732-01	20	15179820	16268507	1016	-0.4772
TCGA-AF-4110-01A-02D-1732-01	20	16273853	16552238	240	0.8494
TCGA-AF-4110-01A-02D-1732-01	20	16555032	18796095	1791	-0.4547
TCGA-AF-4110-01A-02D-1732-01	20	18798011	19919634	963	0.827
TCGA-AF-4110-01A-02D-1732-01	20	19920469	22732845	1921	-0.4608
TCGA-AF-4110-01A-02D-1732-01	20	22733613	22734665	2	-1.9883
TCGA-AF-4110-01A-02D-1732-01	20	22734814	23938591	763	-0.4789
TCGA-AF-4110-01A-02D-1732-01	20	23939277	23948341	8	0.7511
TCGA-AF-4110-01A-02D-1732-01	20	23951741	26197899	1101	-0.4714
TCGA-AF-4110-01A-02D-1732-01	20	29843973	35665588	2711	0.8584
TCGA-AF-4110-01A-02D-1732-01	20	35665621	35722830	107	0.5693
TCGA-AF-4110-01A-02D-1732-01	20	35726402	62219837	17637	0.854
TCGA-AF-4110-01A-02D-1732-01	21	15347621	35209930	12555	-0.4386
TCGA-AF-4110-01A-02D-1732-01	21	35210184	35229631	14	-0.9299
TCGA-AF-4110-01A-02D-1732-01	21	35229893	45934522	7181	-0.4464
TCGA-AF-4110-01A-02D-1732-01	21	45935091	45936228	2	-2.6184
TCGA-AF-4110-01A-02D-1732-01	21	45936265	47678774	729	-0.4876
TCGA-AF-4110-01A-02D-1732-01	22	17423930	40415709	11098	-0.1292
TCGA-AF-4110-01A-02D-1732-01	22	40416025	40416085	2	-2.201
TCGA-AF-4110-01A-02D-1732-01	22	40420545	49331012	5773	-0.1591
TCGA-AF-4110-01A-02D-1732-01	23	3157107	65632146	24992	0.0063
TCGA-AF-4110-01A-02D-1732-01	23	65632230	65632330	2	-3.4052
TCGA-AF-4110-01A-02D-1732-01	23	65632620	112654961	19494	0.0027
TCGA-AF-4110-01A-02D-1732-01	23	112655489	112657507	2	-4.7469
TCGA-AF-4110-01A-02D-1732-01	23	112659748	123437485	5146	0.0112
TCGA-AF-4110-01A-02D-1732-01	23	123437603	123440290	3	-2.5315
TCGA-AF-4110-01A-02D-1732-01	23	123440540	142317417	8107	-0.0044
TCGA-AF-4110-01A-02D-1732-01	23	142318919	142319284	3	-3.4347
TCGA-AF-4110-01A-02D-1732-01	23	142320508	154905589	5672	-0.0191
TCGA-AF-5654-10A-01D-1656-01	1	3218610	247813706	128983	3e-04
TCGA-AF-5654-10A-01D-1656-01	2	484222	242476062	131152	0.0046
TCGA-AF-5654-10A-01D-1656-01	3	2212571	114315141	62068	0.0019
TCGA-AF-5654-10A-01D-1656-01	3	114315246	114317774	2	-1.404
TCGA-AF-5654-10A-01D-1656-01	3	114318110	124788161	6354	0.0033
TCGA-AF-5654-10A-01D-1656-01	3	124788522	124788970	2	1.6602
TCGA-AF-5654-10A-01D-1656-01	3	124789365	165021836	21302	0.0074
TCGA-AF-5654-10A-01D-1656-01	3	165022274	165022914	2	-1.4057
TCGA-AF-5654-10A-01D-1656-01	3	165030679	197538677	16547	0.0025
TCGA-AF-5654-10A-01D-1656-01	4	1053934	188763651	102611	0.0023
TCGA-AF-5654-10A-01D-1656-01	5	914233	180360469	100391	-0.0013
TCGA-AF-5654-10A-01D-1656-01	6	1014281	170903919	96386	0.0012
TCGA-AF-5654-10A-01D-1656-01	7	705284	158385118	81222	-0.0019
TCGA-AF-5654-10A-01D-1656-01	8	617667	107756661	58617	-0.001
TCGA-AF-5654-10A-01D-1656-01	8	107756874	107819047	29	0.567
TCGA-AF-5654-10A-01D-1656-01	8	107822761	139605080	20696	0.0018
TCGA-AF-5654-10A-01D-1656-01	8	139606539	139607496	3	-1.7053
TCGA-AF-5654-10A-01D-1656-01	8	139609241	145232496	2084	0.0128
TCGA-AF-5654-10A-01D-1656-01	9	789932	112179079	50638	-0.0015
TCGA-AF-5654-10A-01D-1656-01	9	112179110	112180607	2	-1.6842
TCGA-AF-5654-10A-01D-1656-01	9	112180955	134534651	14372	-0.0032
TCGA-AF-5654-10A-01D-1656-01	9	134536017	134536695	2	-1.5687
TCGA-AF-5654-10A-01D-1656-01	9	134538357	140938752	2919	0.0048
TCGA-AF-5654-10A-01D-1656-01	10	415240	135225087	80768	-0.0031
TCGA-AF-5654-10A-01D-1656-01	11	456120	134142530	77141	1e-04
TCGA-AF-5654-10A-01D-1656-01	12	889902	133161346	73857	-0.0017
TCGA-AF-5654-10A-01D-1656-01	13	19450806	54958894	21336	0.0037
TCGA-AF-5654-10A-01D-1656-01	13	54959146	54959904	2	-1.4004
TCGA-AF-5654-10A-01D-1656-01	13	54959922	107382635	30475	0.0023
TCGA-AF-5654-10A-01D-1656-01	13	107384238	107384710	2	1.4926
TCGA-AF-5654-10A-01D-1656-01	13	107385235	114987458	4746	4e-04
TCGA-AF-5654-10A-01D-1656-01	14	20501368	38907186	10076	-8e-04
TCGA-AF-5654-10A-01D-1656-01	14	38911058	38912633	5	-0.8996
TCGA-AF-5654-10A-01D-1656-01	14	38913629	105988038	39296	-0.0014
TCGA-AF-5654-10A-01D-1656-01	15	23687685	101884307	44470	7e-04
TCGA-AF-5654-10A-01D-1656-01	16	653459	89379936	40753	-0.0027
TCGA-AF-5654-10A-01D-1656-01	17	987221	80917016	36935	-1e-04
TCGA-AF-5654-10A-01D-1656-01	18	329586	77109240	42608	0.0075
TCGA-AF-5654-10A-01D-1656-01	19	284018	58878226	23911	9e-04
TCGA-AF-5654-10A-01D-1656-01	20	455764	62219837	37222	-1e-04
TCGA-AF-5654-10A-01D-1656-01	21	15347621	47678774	20567	-4e-04
TCGA-AF-5654-10A-01D-1656-01	22	17423930	49331012	16909	0.0039
TCGA-AF-5654-10A-01D-1656-01	23	3157107	154905589	63661	0.0019
TCGA-AF-5654-11A-11D-1656-01	1	3218610	247813706	128964	0.0016
TCGA-AF-5654-11A-11D-1656-01	2	484222	12359760	7447	-1e-04
TCGA-AF-5654-11A-11D-1656-01	2	12362221	12362598	3	-1.1325
TCGA-AF-5654-11A-11D-1656-01	2	12363493	242476062	123668	0.007
TCGA-AF-5654-11A-11D-1656-01	3	2212571	3306941	520	-0.0168
TCGA-AF-5654-11A-11D-1656-01	3	3307376	3307544	2	-1.489
TCGA-AF-5654-11A-11D-1656-01	3	3308886	197538677	105736	0.004
TCGA-AF-5654-11A-11D-1656-01	4	1053934	188763651	102585	-3e-04
TCGA-AF-5654-11A-11D-1656-01	5	914233	169863263	94740	3e-04
TCGA-AF-5654-11A-11D-1656-01	5	169865293	169869644	5	-1.0261
TCGA-AF-5654-11A-11D-1656-01	5	169870314	180360469	5629	-0.0107
TCGA-AF-5654-11A-11D-1656-01	6	1014281	124234206	68212	0.0023
TCGA-AF-5654-11A-11D-1656-01	6	124234359	124236318	7	-0.8336
TCGA-AF-5654-11A-11D-1656-01	6	124236735	145086631	12803	0.007
TCGA-AF-5654-11A-11D-1656-01	6	145089114	145089761	4	-0.8275
TCGA-AF-5654-11A-11D-1656-01	6	145094537	170903919	15329	-0.0029
TCGA-AF-5654-11A-11D-1656-01	7	705284	158385118	81223	-5e-04
TCGA-AF-5654-11A-11D-1656-01	8	617667	15198961	7091	-0.0111
TCGA-AF-5654-11A-11D-1656-01	8	15201587	15201939	2	-1.4474
TCGA-AF-5654-11A-11D-1656-01	8	15202019	107755705	51505	0.0012
TCGA-AF-5654-11A-11D-1656-01	8	107756661	107819047	30	0.5206
TCGA-AF-5654-11A-11D-1656-01	8	107822761	145232496	22772	6e-04
TCGA-AF-5654-11A-11D-1656-01	9	789932	73286603	25020	0.0063
TCGA-AF-5654-11A-11D-1656-01	9	73293865	73302494	2	-1.1004
TCGA-AF-5654-11A-11D-1656-01	9	73303119	140938752	42907	0.0036
TCGA-AF-5654-11A-11D-1656-01	10	415240	135225087	80749	-0.0035
TCGA-AF-5654-11A-11D-1656-01	11	456120	134142530	77135	9e-04
TCGA-AF-5654-11A-11D-1656-01	12	889902	8701017	4313	0.0038
TCGA-AF-5654-11A-11D-1656-01	12	8705395	8710301	6	-1.0963
TCGA-AF-5654-11A-11D-1656-01	12	8716936	133161346	69510	8e-04
TCGA-AF-5654-11A-11D-1656-01	13	19450806	114987458	56545	-0.0025
TCGA-AF-5654-11A-11D-1656-01	14	20501368	105988038	49355	-8e-04
TCGA-AF-5654-11A-11D-1656-01	15	23687685	58893087	18991	9e-04
TCGA-AF-5654-11A-11D-1656-01	15	58893251	58894308	2	-1.3761
TCGA-AF-5654-11A-11D-1656-01	15	58895276	65998702	4646	0.0157
TCGA-AF-5654-11A-11D-1656-01	15	66003206	66006090	2	-1.292
TCGA-AF-5654-11A-11D-1656-01	15	66007064	83201969	9682	-0.001
TCGA-AF-5654-11A-11D-1656-01	15	83202150	83202167	2	1.2217
TCGA-AF-5654-11A-11D-1656-01	15	83204194	96918863	8308	-0.0047
TCGA-AF-5654-11A-11D-1656-01	15	96919542	96921752	2	-1.6934
TCGA-AF-5654-11A-11D-1656-01	15	96922087	101884307	2838	-0.0097
TCGA-AF-5654-11A-11D-1656-01	16	653459	89379936	40751	-0.007
TCGA-AF-5654-11A-11D-1656-01	17	987221	80917016	36941	0.0027
TCGA-AF-5654-11A-11D-1656-01	18	329586	77109240	42588	8e-04
TCGA-AF-5654-11A-11D-1656-01	19	284018	58878226	23910	-0.0086
TCGA-AF-5654-11A-11D-1656-01	20	455764	62219837	37223	0.0025
TCGA-AF-5654-11A-11D-1656-01	21	15347621	47678774	20562	-9e-04
TCGA-AF-5654-11A-11D-1656-01	22	17423930	23860506	888	0.0039
TCGA-AF-5654-11A-11D-1656-01	22	23869391	23869784	2	-1.4434
TCGA-AF-5654-11A-11D-1656-01	22	23871825	49331012	16013	-0.0052
TCGA-AF-5654-11A-11D-1656-01	23	3157107	154905589	63649	-5e-04
TCGA-AF-5654-01A-01D-1656-01	1	3218610	68167491	36704	-0.0711
TCGA-AF-5654-01A-01D-1656-01	1	68167815	68255001	65	0.3248
TCGA-AF-5654-01A-01D-1656-01	1	68256929	107235139	22709	-0.0805
TCGA-AF-5654-01A-01D-1656-01	1	107240612	107241002	2	-2.5665
TCGA-AF-5654-01A-01D-1656-01	1	107242096	234961214	61327	-0.078
TCGA-AF-5654-01A-01D-1656-01	1	234962529	234988928	30	0.6738
TCGA-AF-5654-01A-01D-1656-01	1	235005510	247813706	7957	-0.0915
TCGA-AF-5654-01A-01D-1656-01	2	484222	141231854	72920	0.2824
TCGA-AF-5654-01A-01D-1656-01	2	141231988	141232306	4	-1.0879
TCGA-AF-5654-01A-01D-1656-01	2	141237995	168095806	15427	0.2682
TCGA-AF-5654-01A-01D-1656-01	2	168098062	168099775	3	-0.853
TCGA-AF-5654-01A-01D-1656-01	2	168103701	199617826	17144	0.2878
TCGA-AF-5654-01A-01D-1656-01	2	199618370	199641923	24	0.8536
TCGA-AF-5654-01A-01D-1656-01	2	199644601	219393414	11717	0.2804
TCGA-AF-5654-01A-01D-1656-01	2	219397815	219513282	56	0.7354
TCGA-AF-5654-01A-01D-1656-01	2	219513547	228560676	5771	0.2882
TCGA-AF-5654-01A-01D-1656-01	2	228561253	229432620	550	0.8274
TCGA-AF-5654-01A-01D-1656-01	2	229439057	242476062	7510	0.2982
TCGA-AF-5654-01A-01D-1656-01	3	2212571	32455410	18078	-0.0779
TCGA-AF-5654-01A-01D-1656-01	3	32455536	32473512	4	-2.1761
TCGA-AF-5654-01A-01D-1656-01	3	32479587	135886788	56651	-0.0796
TCGA-AF-5654-01A-01D-1656-01	3	135889796	136617553	232	-0.6155
TCGA-AF-5654-01A-01D-1656-01	3	136623791	141022270	2570	-0.075
TCGA-AF-5654-01A-01D-1656-01	3	141022487	141111750	55	0.2897
TCGA-AF-5654-01A-01D-1656-01	3	141113312	190017636	25190	-0.0755
TCGA-AF-5654-01A-01D-1656-01	3	190019551	190022323	4	-1.5135
TCGA-AF-5654-01A-01D-1656-01	3	190022516	197538677	3365	-0.0695
TCGA-AF-5654-01A-01D-1656-01	4	1053934	8545146	4181	-0.0815
TCGA-AF-5654-01A-01D-1656-01	4	8547218	8550188	3	-1.2639
TCGA-AF-5654-01A-01D-1656-01	4	8550926	58857519	27854	-0.08
TCGA-AF-5654-01A-01D-1656-01	4	58857810	58858084	2	-1.9531
TCGA-AF-5654-01A-01D-1656-01	4	58858161	152150137	50909	-0.0782
TCGA-AF-5654-01A-01D-1656-01	4	152161387	152677404	238	-0.6263
TCGA-AF-5654-01A-01D-1656-01	4	152677580	188763651	19319	-0.0804
TCGA-AF-5654-01A-01D-1656-01	5	914233	10129841	6711	-0.1108
TCGA-AF-5654-01A-01D-1656-01	5	10132963	10165868	39	0.3011
TCGA-AF-5654-01A-01D-1656-01	5	10168965	88184003	40279	-0.0827
TCGA-AF-5654-01A-01D-1656-01	5	88188058	88188238	2	-2.2719
TCGA-AF-5654-01A-01D-1656-01	5	88189524	149931222	34486	-0.0883
TCGA-AF-5654-01A-01D-1656-01	5	149932179	149978662	36	0.3416
TCGA-AF-5654-01A-01D-1656-01	5	149983444	169863263	13092	-0.101
TCGA-AF-5654-01A-01D-1656-01	5	169865293	169869644	5	-2.4684
TCGA-AF-5654-01A-01D-1656-01	5	169870314	180360469	5620	-0.1026
TCGA-AF-5654-01A-01D-1656-01	6	1014281	128456437	70612	-0.0794
TCGA-AF-5654-01A-01D-1656-01	6	128459264	128586396	77	-0.6235
TCGA-AF-5654-01A-01D-1656-01	6	128587214	142129852	8416	-0.0763
TCGA-AF-5654-01A-01D-1656-01	6	142134455	142134650	2	-1.7432
TCGA-AF-5654-01A-01D-1656-01	6	142134744	147846161	3485	-0.071
TCGA-AF-5654-01A-01D-1656-01	6	147846247	148236385	281	-0.7069
TCGA-AF-5654-01A-01D-1656-01	6	148236617	170903919	13389	-0.0947
TCGA-AF-5654-01A-01D-1656-01	7	705284	44464538	25178	0.3118
TCGA-AF-5654-01A-01D-1656-01	7	44466007	44539478	45	0.8146
TCGA-AF-5654-01A-01D-1656-01	7	44539829	117204462	34250	0.3033
TCGA-AF-5654-01A-01D-1656-01	7	117210346	117262169	32	0.6495
TCGA-AF-5654-01A-01D-1656-01	7	117265453	121010898	1876	0.3158
TCGA-AF-5654-01A-01D-1656-01	7	121017473	121020127	2	-0.8786
TCGA-AF-5654-01A-01D-1656-01	7	121020730	132624847	6319	0.3193
TCGA-AF-5654-01A-01D-1656-01	7	132628183	132671313	28	-0.0137
TCGA-AF-5654-01A-01D-1656-01	7	132672067	158385118	13493	0.3068
TCGA-AF-5654-01A-01D-1656-01	8	617667	107755705	58557	-0.0893
TCGA-AF-5654-01A-01D-1656-01	8	107756661	107819047	30	0.2466
TCGA-AF-5654-01A-01D-1656-01	8	107822761	128217188	12415	-0.0798
TCGA-AF-5654-01A-01D-1656-01	8	128217462	128475762	182	0.3533
TCGA-AF-5654-01A-01D-1656-01	8	128475817	145232496	10152	-0.0937
TCGA-AF-5654-01A-01D-1656-01	9	789932	1766169	436	-0.0584
TCGA-AF-5654-01A-01D-1656-01	9	1766255	1766892	2	-1.8427
TCGA-AF-5654-01A-01D-1656-01	9	1811207	18395376	10301	-0.0706
TCGA-AF-5654-01A-01D-1656-01	9	18405142	18465177	39	-0.7642
TCGA-AF-5654-01A-01D-1656-01	9	18466165	140938752	57068	-0.0737
TCGA-AF-5654-01A-01D-1656-01	10	415240	53303710	30057	-0.0937
TCGA-AF-5654-01A-01D-1656-01	10	53310102	53376965	83	-0.6238
TCGA-AF-5654-01A-01D-1656-01	10	53416512	62263522	5415	-0.0735
TCGA-AF-5654-01A-01D-1656-01	10	62269574	62269683	2	-1.5154
TCGA-AF-5654-01A-01D-1656-01	10	62269798	71351750	5124	-0.0702
TCGA-AF-5654-01A-01D-1656-01	10	71363145	71363181	2	-2.4214
TCGA-AF-5654-01A-01D-1656-01	10	71366565	123502034	33028	-0.0779
TCGA-AF-5654-01A-01D-1656-01	10	123513939	123758989	148	0.3832
TCGA-AF-5654-01A-01D-1656-01	10	123766145	135225087	6771	-0.0937
TCGA-AF-5654-01A-01D-1656-01	11	456120	2141586	483	-0.0535
TCGA-AF-5654-01A-01D-1656-01	11	2152220	2260543	32	0.3563
TCGA-AF-5654-01A-01D-1656-01	11	2260882	45521688	28194	-0.084
TCGA-AF-5654-01A-01D-1656-01	11	45521993	45523540	2	-1.7002
TCGA-AF-5654-01A-01D-1656-01	11	45524729	59867698	3883	-0.0825
TCGA-AF-5654-01A-01D-1656-01	11	59868649	59869119	2	-2.386
TCGA-AF-5654-01A-01D-1656-01	11	59869330	85499909	12913	-0.0801
TCGA-AF-5654-01A-01D-1656-01	11	85500077	85535123	33	0.3667
TCGA-AF-5654-01A-01D-1656-01	11	85539486	134142530	31515	-0.0874
TCGA-AF-5654-01A-01D-1656-01	12	889902	133161346	73826	0.2955
TCGA-AF-5654-01A-01D-1656-01	13	19450806	27077743	3958	-0.1061
TCGA-AF-5654-01A-01D-1656-01	13	27078719	27144531	56	0.3227
TCGA-AF-5654-01A-01D-1656-01	13	27146411	27513024	331	-0.0714
TCGA-AF-5654-01A-01D-1656-01	13	27514917	27547341	33	1.4751
TCGA-AF-5654-01A-01D-1656-01	13	27550975	45830851	12177	-0.0924
TCGA-AF-5654-01A-01D-1656-01	13	45831182	46037501	88	-0.6179
TCGA-AF-5654-01A-01D-1656-01	13	46038550	99196642	29624	-0.0799
TCGA-AF-5654-01A-01D-1656-01	13	99196940	99385990	114	0.2785
TCGA-AF-5654-01A-01D-1656-01	13	99387790	114987458	10112	-0.0915
TCGA-AF-5654-01A-01D-1656-01	14	20501368	65752324	25021	-0.0766
TCGA-AF-5654-01A-01D-1656-01	14	65757748	65799348	28	0.2668
TCGA-AF-5654-01A-01D-1656-01	14	65805525	68640700	1354	-0.0649
TCGA-AF-5654-01A-01D-1656-01	14	68641181	69226718	444	-0.7316
TCGA-AF-5654-01A-01D-1656-01	14	69227332	105988038	22449	-0.0859
TCGA-AF-5654-01A-01D-1656-01	15	23687685	40873124	8572	-0.0831
TCGA-AF-5654-01A-01D-1656-01	15	40877322	41103293	90	-0.6962
TCGA-AF-5654-01A-01D-1656-01	15	41104233	78410789	21915	-0.0722
TCGA-AF-5654-01A-01D-1656-01	15	78413065	78501971	44	0.3196
TCGA-AF-5654-01A-01D-1656-01	15	78503356	90604218	6923	-0.0795
TCGA-AF-5654-01A-01D-1656-01	15	90611275	90713948	66	0.3371
TCGA-AF-5654-01A-01D-1656-01	15	90718818	93111516	1754	-0.0717
TCGA-AF-5654-01A-01D-1656-01	15	93111607	93111687	2	-1.5516
TCGA-AF-5654-01A-01D-1656-01	15	93111805	101884307	5052	-0.0851
TCGA-AF-5654-01A-01D-1656-01	16	653459	6505468	2563	-0.0819
TCGA-AF-5654-01A-01D-1656-01	16	6508155	7132183	153	-0.7765
TCGA-AF-5654-01A-01D-1656-01	16	7366941	48968166	12271	-0.0831
TCGA-AF-5654-01A-01D-1656-01	16	48968414	48975044	3	-1.5986
TCGA-AF-5654-01A-01D-1656-01	16	48975804	89379936	25710	-0.0807
TCGA-AF-5654-01A-01D-1656-01	17	987221	16157491	7656	-0.0835
TCGA-AF-5654-01A-01D-1656-01	17	16159562	16222714	31	0.3553
TCGA-AF-5654-01A-01D-1656-01	17	16226244	70521714	24884	-0.073
TCGA-AF-5654-01A-01D-1656-01	17	70522664	70673838	114	0.3796
TCGA-AF-5654-01A-01D-1656-01	17	70676410	80917016	4218	-0.0733
TCGA-AF-5654-01A-01D-1656-01	18	329586	77109240	42561	-0.0825
TCGA-AF-5654-01A-01D-1656-01	19	284018	34820159	13585	-0.0903
TCGA-AF-5654-01A-01D-1656-01	19	34820321	34917467	41	0.2436
TCGA-AF-5654-01A-01D-1656-01	19	34920999	42037969	3467	-0.0901
TCGA-AF-5654-01A-01D-1656-01	19	42039178	42351867	152	0.6792
TCGA-AF-5654-01A-01D-1656-01	19	42354944	58878226	6638	-0.0818
TCGA-AF-5654-01A-01D-1656-01	20	455764	30154237	16953	0.3642
TCGA-AF-5654-01A-01D-1656-01	20	30156378	30332465	83	0.6779
TCGA-AF-5654-01A-01D-1656-01	20	30337334	62219837	20176	0.3507
TCGA-AF-5654-01A-01D-1656-01	21	15347621	47678774	20537	-0.0746
TCGA-AF-5654-01A-01D-1656-01	22	17423930	38609916	10317	-0.074
TCGA-AF-5654-01A-01D-1656-01	22	38614129	38695099	54	0.3108
TCGA-AF-5654-01A-01D-1656-01	22	38703106	41732756	1470	-0.0702
TCGA-AF-5654-01A-01D-1656-01	22	41740653	41747762	8	0.3082
TCGA-AF-5654-01A-01D-1656-01	22	41754653	41759303	5	0.7503
TCGA-AF-5654-01A-01D-1656-01	22	41759326	41794577	18	0.302
TCGA-AF-5654-01A-01D-1656-01	22	41794873	49331012	5011	-0.09
TCGA-AF-5654-01A-01D-1656-01	23	3157107	154905589	63649	0.0015
